id,lat,lon,el
1909,56.5,-111,396.3713684
1910,56.5,-110.75,434.7471008
1911,56.5,-110.5,460.1680908
1912,56.5,-110.25,460.3738708
1913,56.5,-110,476.7591858
1914,56.5,-109.75,481.4595642
1915,56.5,-109.5,470.2476501
1916,56.5,-109.25,470.2003784
1917,56.5,-109,477.5092773
1918,56.5,-108.75,447.483551
1919,56.5,-108.5,430.6025085
1920,56.5,-108.25,448.071228
1941,56.25,-135,443.849762
1942,56.25,-134.75,443.849762
1947,56.25,-133.5,323.2024841
1948,56.25,-133.25,227.8512878
1949,56.25,-133,149.4427643
1952,56.25,-132.25,621.1966553
1953,56.25,-132,621.1966553
1954,56.25,-131.75,713.4385376
1955,56.25,-131.5,846.9794922
1956,56.25,-131.25,975.6931152
1957,56.25,-131,1083.393555
1958,56.25,-130.75,1094.908081
1959,56.25,-130.5,963.2267456
1960,56.25,-130.25,1104.597412
1961,56.25,-130,1430.650391
1962,56.25,-129.75,1252.053955
1963,56.25,-129.5,912.8401489
1964,56.25,-129.25,897.0948486
1965,56.25,-129,1215.330566
1966,56.25,-128.75,1096.576172
1967,56.25,-128.5,996.6790771
1968,56.25,-128.25,1124.234741
1969,56.25,-128,1175.041138
1970,56.25,-127.75,1143.662354
1971,56.25,-127.5,1252.091797
1972,56.25,-127.25,1179.702759
1973,56.25,-127,1380.271606
1974,56.25,-126.75,1352.153442
1975,56.25,-126.5,1367.666016
1976,56.25,-126.25,1524.875244
1977,56.25,-126,1653.457153
1978,56.25,-125.75,1446.700317
1979,56.25,-125.5,1401.194336
1980,56.25,-125.25,1354.355835
1981,56.25,-125,1276.336914
1982,56.25,-124.75,1279.465088
1983,56.25,-124.5,985.6174316
1984,56.25,-124.25,871.2990112
1985,56.25,-124,1163.974487
1986,56.25,-123.75,1302.112549
1987,56.25,-123.5,1550.345215
1988,56.25,-123.25,1466.428223
1989,56.25,-123,1324.120483
1990,56.25,-122.75,1235.93042
1991,56.25,-122.5,1079.902954
1992,56.25,-122.25,903.7689209
1993,56.25,-122,743.6502075
1994,56.25,-121.75,703.9919434
1995,56.25,-121.5,712.5091553
1996,56.25,-121.25,769.5584717
1997,56.25,-121,770.4530029
1998,56.25,-120.75,690.4932861
1999,56.25,-120.5,677.7313843
2000,56.25,-120.25,720.017395
2001,56.25,-120,763.1829834
2002,56.25,-119.75,753.1112061
2003,56.25,-119.5,666.0137329
2004,56.25,-119.25,662.7736816
2005,56.25,-119,658.0386353
2006,56.25,-118.75,679.397644
2007,56.25,-118.5,733.0651855
2008,56.25,-118.25,767.1720581
2009,56.25,-118,750.3377075
2010,56.25,-117.75,713.9711304
2011,56.25,-117.5,646.1586914
2012,56.25,-117.25,602.7158203
2013,56.25,-117,525.3942871
2014,56.25,-116.75,591.625
2015,56.25,-116.5,627.177002
2016,56.25,-116.25,607.6486816
2017,56.25,-116,594.7866211
2018,56.25,-115.75,574.8165894
2019,56.25,-115.5,551.3407593
2020,56.25,-115.25,543.392334
2021,56.25,-115,608.3158569
2022,56.25,-114.75,644.3165894
2023,56.25,-114.5,707.2616577
2024,56.25,-114.25,706.8305054
2025,56.25,-114,692.6254272
2026,56.25,-113.75,578.0125732
2027,56.25,-113.5,549.3189087
2028,56.25,-113.25,575.5623779
2029,56.25,-113,576.7723389
2030,56.25,-112.75,562.0255737
2031,56.25,-112.5,499.62323
2032,56.25,-112.25,499.6948853
2033,56.25,-112,495.6514587
2034,56.25,-111.75,494.2258606
2035,56.25,-111.5,490.101532
2036,56.25,-111.25,522.9481201
2037,56.25,-111,512.4680786
2038,56.25,-110.75,453.054718
2039,56.25,-110.5,460.6951599
2040,56.25,-110.25,466.7919006
2041,56.25,-110,484.7739258
2042,56.25,-109.75,480.8711243
2043,56.25,-109.5,452.4147644
2044,56.25,-109.25,452.7236328
2045,56.25,-109,470.5099487
2046,56.25,-108.75,454.7149048
2047,56.25,-108.5,432.2813416
2048,56.25,-108.25,428.7320557
2076,56,-133.25,149.4427643
2077,56,-133,149.4427643
2078,56,-132.75,209.9393158
2081,56,-132,499.6046448
2082,56,-131.75,499.6046448
2083,56,-131.5,586.8395386
2084,56,-131.25,685.4669189
2085,56,-131,657.6781006
2086,56,-130.75,789.0054932
2087,56,-130.5,920.3078003
2088,56,-130.25,1144.479004
2089,56,-130,1049.843994
2090,56,-129.75,1062.420776
2091,56,-129.5,1198.086182
2092,56,-129.25,685.4321289
2093,56,-129,524.8951416
2094,56,-128.75,877.2984619
2095,56,-128.5,1061.382446
2096,56,-128.25,1286.843262
2097,56,-128,1155.914917
2098,56,-127.75,1043.505981
2099,56,-127.5,1335.025146
2100,56,-127.25,1460.831787
2101,56,-127,1347.857178
2102,56,-126.75,1175.702637
2103,56,-126.5,1230.008545
2104,56,-126.25,1340.57312
2105,56,-126,1411.121582
2106,56,-125.75,1556.332764
2107,56,-125.5,1492.30249
2108,56,-125.25,1375.716797
2109,56,-125,1303.721191
2110,56,-124.75,1353.711426
2111,56,-124.5,1053.697632
2112,56,-124.25,915.4555664
2113,56,-124,754.545105
2114,56,-123.75,1115.197144
2115,56,-123.5,1266.300903
2116,56,-123.25,1254.254395
2117,56,-123,1082.566284
2118,56,-122.75,1052.594727
2119,56,-122.5,1014.955872
2120,56,-122.25,944.4645996
2121,56,-122,751.9760132
2122,56,-121.75,671.71698
2123,56,-121.5,674.8629761
2124,56,-121.25,669.3658447
2125,56,-121,658.8303223
2126,56,-120.75,675.7830811
2127,56,-120.5,668.2919312
2128,56,-120.25,642.2345581
2129,56,-120,607.4567871
2130,56,-119.75,597.8780518
2131,56,-119.5,659.8880005
2132,56,-119.25,688.3104248
2133,56,-119,662.022644
2134,56,-118.75,592.3800049
2135,56,-118.5,605.2307129
2136,56,-118.25,646.4055786
2137,56,-118,639.5714722
2138,56,-117.75,611.1231079
2139,56,-117.5,521.2875977
2140,56,-117.25,515.6328125
2141,56,-117,592.7902222
2142,56,-116.75,639.1677246
2143,56,-116.5,698.0144043
2144,56,-116.25,708.8754883
2145,56,-116,689.5054932
2146,56,-115.75,674.3300781
2147,56,-115.5,664.3908691
2148,56,-115.25,657.6546631
2149,56,-115,640.9673462
2150,56,-114.75,627.2281494
2151,56,-114.5,592.9626465
2152,56,-114.25,589.9696045
2153,56,-114,582.3825684
2154,56,-113.75,569.4953613
2155,56,-113.5,591.5616455
2156,56,-113.25,607.550354
2157,56,-113,595.524353
2158,56,-112.75,578.3071899
2159,56,-112.5,525.2902832
2160,56,-112.25,540.1884155
2161,56,-112,613.2669678
2162,56,-111.75,672.3284912
2163,56,-111.5,703.1005859
2164,56,-111.25,711.8226318
2165,56,-111,698.7993774
2166,56,-110.75,501.4002686
2167,56,-110.5,462.8768921
2168,56,-110.25,462.163147
2169,56,-110,495.4254761
2170,56,-109.75,508.0169678
2171,56,-109.5,512.9260254
2172,56,-109.25,494.7411499
2173,56,-109,448.4480591
2174,56,-108.75,427.3887634
2175,56,-108.5,433.4618835
2176,56,-108.25,420.1954041
2204,55.75,-133.25,277.381073
2205,55.75,-133,209.9393158
2206,55.75,-132.75,209.9393158
2207,55.75,-132.5,202.520401
2208,55.75,-132.25,280.8388367
2209,55.75,-132,280.8388367
2211,55.75,-131.5,587.6531372
2212,55.75,-131.25,587.6531372
2213,55.75,-131,605.3469849
2214,55.75,-130.75,605.3469849
2215,55.75,-130.5,777.9402466
2216,55.75,-130.25,1012.601868
2217,55.75,-130,1283.367188
2218,55.75,-129.75,1283.367188
2219,55.75,-129.5,1400.796265
2220,55.75,-129.25,844.8253174
2221,55.75,-129,511.7220154
2222,55.75,-128.75,638.3029175
2223,55.75,-128.5,881.8903198
2224,55.75,-128.25,1229.611206
2225,55.75,-128,1096.638306
2226,55.75,-127.75,974.171875
2227,55.75,-127.5,1306.119629
2228,55.75,-127.25,1412.081421
2229,55.75,-127,1395.847046
2230,55.75,-126.75,1216.959106
2231,55.75,-126.5,1105.501831
2232,55.75,-126.25,1092.320435
2233,55.75,-126,1266.183716
2234,55.75,-125.75,1276.327393
2235,55.75,-125.5,1344.467285
2236,55.75,-125.25,1378.802734
2237,55.75,-125,1233.518066
2238,55.75,-124.75,1283.049805
2239,55.75,-124.5,1156.460449
2240,55.75,-124.25,1246.466187
2241,55.75,-124,943.3659058
2242,55.75,-123.75,804.8277588
2243,55.75,-123.5,1173.129639
2244,55.75,-123.25,1296.06897
2245,55.75,-123,1160.729614
2246,55.75,-122.75,1306.74939
2247,55.75,-122.5,1183.16333
2248,55.75,-122.25,1106.35022
2249,55.75,-122,828.8187866
2250,55.75,-121.75,813.3744507
2251,55.75,-121.5,812.8674316
2252,55.75,-121.25,730.5767822
2253,55.75,-121,761.5629883
2254,55.75,-120.75,764.6045532
2255,55.75,-120.5,740.9165039
2256,55.75,-120.25,732.1919556
2257,55.75,-120,659.8424072
2258,55.75,-119.75,649.8113403
2259,55.75,-119.5,743.920166
2260,55.75,-119.25,743.96521
2261,55.75,-119,688.6751709
2262,55.75,-118.75,577.3649902
2263,55.75,-118.5,554.6852417
2264,55.75,-118.25,552.3937378
2265,55.75,-118,547.187439
2266,55.75,-117.75,540.4671021
2267,55.75,-117.5,545.5278931
2268,55.75,-117.25,562.0835571
2269,55.75,-117,622.5543213
2270,55.75,-116.75,648.6450806
2271,55.75,-116.5,686.9472046
2272,55.75,-116.25,684.75177
2273,55.75,-116,679.4710083
2274,55.75,-115.75,679.2282104
2275,55.75,-115.5,661.3718872
2276,55.75,-115.25,645.4469604
2277,55.75,-115,649.8695679
2278,55.75,-114.75,646.1843262
2279,55.75,-114.5,624.9907837
2280,55.75,-114.25,611.3120728
2281,55.75,-114,599.6191406
2282,55.75,-113.75,562.9017334
2283,55.75,-113.5,570.0322266
2284,55.75,-113.25,577.4627686
2285,55.75,-113,570.8787842
2286,55.75,-112.75,562.9868774
2287,55.75,-112.5,542.6013184
2288,55.75,-112.25,574.0606689
2289,55.75,-112,668.8806763
2290,55.75,-111.75,686.4884033
2291,55.75,-111.5,687.1577148
2292,55.75,-111.25,673.1552124
2293,55.75,-111,629.4887695
2294,55.75,-110.75,502.3856506
2295,55.75,-110.5,490.2100525
2296,55.75,-110.25,504.464386
2297,55.75,-110,530.3375244
2298,55.75,-109.75,532.7277832
2299,55.75,-109.5,552.9293823
2300,55.75,-109.25,552.2952271
2301,55.75,-109,488.7583008
2302,55.75,-108.75,427.5545959
2303,55.75,-108.5,422.6249084
2304,55.75,-108.25,426.8191528
2333,55.5,-133,311.7191467
2334,55.5,-132.75,311.7191467
2335,55.5,-132.5,303.7380676
2336,55.5,-132.25,282.8701172
2339,55.5,-131.5,350.5134277
2340,55.5,-131.25,350.5134277
2341,55.5,-131,414.2135925
2342,55.5,-130.75,657.9642334
2343,55.5,-130.5,657.9642334
2344,55.5,-130.25,790.6066895
2345,55.5,-130,916.6379395
2346,55.5,-129.75,916.6379395
2347,55.5,-129.5,999.5740356
2348,55.5,-129.25,999.5740356
2349,55.5,-129,937.3243408
2350,55.5,-128.75,549.1916504
2351,55.5,-128.5,753.2664185
2352,55.5,-128.25,893.369873
2353,55.5,-128,842.4785156
2354,55.5,-127.75,654.2515259
2355,55.5,-127.5,1057.952271
2356,55.5,-127.25,1231.460571
2357,55.5,-127,1004.476624
2358,55.5,-126.75,955.567688
2359,55.5,-126.5,970.9557495
2360,55.5,-126.25,1206.617676
2361,55.5,-126,927.7119751
2362,55.5,-125.75,1205.960571
2363,55.5,-125.5,1253.299561
2364,55.5,-125.25,1218.749023
2365,55.5,-125,1385.613037
2366,55.5,-124.75,1401.911621
2367,55.5,-124.5,1313.537964
2368,55.5,-124.25,1272.633301
2369,55.5,-124,1140.589233
2370,55.5,-123.75,1056.953125
2371,55.5,-123.5,861.2997437
2372,55.5,-123.25,964.5457764
2373,55.5,-123,1185.368774
2374,55.5,-122.75,1281.453247
2375,55.5,-122.5,1196.012451
2376,55.5,-122.25,1181.571045
2377,55.5,-122,1075.18335
2378,55.5,-121.75,1005.557495
2379,55.5,-121.5,900.5994263
2380,55.5,-121.25,933.8726807
2381,55.5,-121,858.2469482
2382,55.5,-120.75,960.8740845
2383,55.5,-120.5,894.9176025
2384,55.5,-120.25,842.6207275
2385,55.5,-120,796.4991455
2386,55.5,-119.75,807.5209961
2387,55.5,-119.5,840.1743774
2388,55.5,-119.25,839.4223633
2389,55.5,-119,842.4598389
2390,55.5,-118.75,779.5430908
2391,55.5,-118.5,739.9763794
2392,55.5,-118.25,636.6384888
2393,55.5,-118,598.3579102
2394,55.5,-117.75,593.3654175
2395,55.5,-117.5,574.0708618
2396,55.5,-117.25,560.1873169
2397,55.5,-117,605.0426025
2398,55.5,-116.75,624.5432739
2399,55.5,-116.5,620.1434937
2400,55.5,-116.25,604.8067017
2401,55.5,-116,615.1746826
2402,55.5,-115.75,653.4124146
2403,55.5,-115.5,646.3904419
2404,55.5,-115.25,636.0806885
2405,55.5,-115,636.5325317
2406,55.5,-114.75,679.9642944
2407,55.5,-114.5,833.340271
2408,55.5,-114.25,795.0792236
2409,55.5,-114,794.9362793
2410,55.5,-113.75,784.2063599
2411,55.5,-113.5,774.1085205
2412,55.5,-113.25,693.8892822
2413,55.5,-113,650.6707764
2414,55.5,-112.75,598.7409058
2415,55.5,-112.5,645.7732544
2416,55.5,-112.25,704.7312622
2417,55.5,-112,711.4413452
2418,55.5,-111.75,690.0047607
2419,55.5,-111.5,668.1895142
2420,55.5,-111.25,660.680542
2421,55.5,-111,642.4073486
2422,55.5,-110.75,602.9210205
2423,55.5,-110.5,600.3529053
2424,55.5,-110.25,610.7097168
2425,55.5,-110,632.9232788
2426,55.5,-109.75,621.0262451
2427,55.5,-109.5,606.9824219
2428,55.5,-109.25,562.9779663
2429,55.5,-109,520.5505371
2430,55.5,-108.75,457.4298096
2431,55.5,-108.5,439.7876282
2432,55.5,-108.25,433.2633362
2462,55.25,-132.75,300.2049561
2463,55.25,-132.5,303.7380676
2464,55.25,-132.25,282.8701172
2469,55.25,-131,308.6836548
2470,55.25,-130.75,552.0632935
2471,55.25,-130.5,552.0632935
2472,55.25,-130.25,646.3425293
2473,55.25,-130,740.6260986
2474,55.25,-129.75,1205.117798
2475,55.25,-129.5,1205.117798
2476,55.25,-129.25,1149.327148
2477,55.25,-129,806.5269165
2478,55.25,-128.75,807.4578857
2479,55.25,-128.5,1093.38269
2480,55.25,-128.25,1044.809814
2481,55.25,-128,945.7503052
2482,55.25,-127.75,1004.871826
2483,55.25,-127.5,734.3259888
2484,55.25,-127.25,1026.588623
2485,55.25,-127,1252.485229
2486,55.25,-126.75,1211.76001
2487,55.25,-126.5,944.0044556
2488,55.25,-126.25,1044.000732
2489,55.25,-126,993.4664307
2490,55.25,-125.75,1153.641724
2491,55.25,-125.5,1305.428833
2492,55.25,-125.25,1229.780884
2493,55.25,-125,1260.897217
2494,55.25,-124.75,1232.553101
2495,55.25,-124.5,1244.938965
2496,55.25,-124.25,1212.226318
2497,55.25,-124,1116.927856
2498,55.25,-123.75,1106.644653
2499,55.25,-123.5,1040.853027
2500,55.25,-123.25,850.2428589
2501,55.25,-123,929.0149536
2502,55.25,-122.75,1201.041992
2503,55.25,-122.5,1256.419922
2504,55.25,-122.25,1342.165527
2505,55.25,-122,1231.219727
2506,55.25,-121.75,1086.450439
2507,55.25,-121.5,992.1643677
2508,55.25,-121.25,1077.304688
2509,55.25,-121,1018.716248
2510,55.25,-120.75,967.3171387
2511,55.25,-120.5,960.7194214
2512,55.25,-120.25,913.9397583
2513,55.25,-120,859.6599121
2514,55.25,-119.75,825.859436
2515,55.25,-119.5,776.7817993
2516,55.25,-119.25,761.9250488
2517,55.25,-119,749.9764404
2518,55.25,-118.75,746.7347412
2519,55.25,-118.5,730.1161499
2520,55.25,-118.25,635.4649048
2521,55.25,-118,634.2302246
2522,55.25,-117.75,679.2108765
2523,55.25,-117.5,715.8303833
2524,55.25,-117.25,666.4233398
2525,55.25,-117,610.9165039
2526,55.25,-116.75,620.4487915
2527,55.25,-116.5,633.1739502
2528,55.25,-116.25,615.7330322
2529,55.25,-116,620.3431396
2530,55.25,-115.75,614.8762207
2531,55.25,-115.5,598.7419434
2532,55.25,-115.25,594.1689453
2533,55.25,-115,640.1611938
2534,55.25,-114.75,622.4810791
2535,55.25,-114.5,671.8970947
2536,55.25,-114.25,667.8465576
2537,55.25,-114,663.9258423
2538,55.25,-113.75,672.2443237
2539,55.25,-113.5,670.4747925
2540,55.25,-113.25,653.3805542
2541,55.25,-113,670.5797119
2542,55.25,-112.75,656.6339111
2543,55.25,-112.5,588.5791626
2544,55.25,-112.25,612.4227295
2545,55.25,-112,682.5343628
2546,55.25,-111.75,667.5869141
2547,55.25,-111.5,655.5750122
2548,55.25,-111.25,667.9819946
2549,55.25,-111,683.4666138
2550,55.25,-110.75,661.6182251
2551,55.25,-110.5,651.4383545
2552,55.25,-110.25,655.4996338
2553,55.25,-110,689.6893921
2554,55.25,-109.75,685.0584717
2555,55.25,-109.5,639.2171631
2556,55.25,-109.25,601.2099609
2557,55.25,-109,572.6052856
2558,55.25,-108.75,493.0094299
2559,55.25,-108.5,459.4820251
2560,55.25,-108.25,433.8553467
2591,55,-132.5,400.130188
2592,55,-132.25,400.130188
2597,55,-131,308.6836548
2598,55,-130.75,325.3595581
2599,55,-130.5,587.4188232
2600,55,-130.25,587.4188232
2601,55,-130,779.8696899
2602,55,-129.75,886.623291
2603,55,-129.5,947.9471436
2604,55,-129.25,843.7407837
2605,55,-129,620.2261963
2606,55,-128.75,1107.616821
2607,55,-128.5,1203.185913
2608,55,-128.25,1176.838867
2609,55,-128,809.8460693
2610,55,-127.75,638.5151367
2611,55,-127.5,890.661377
2612,55,-127.25,877.1516113
2613,55,-127,1164.500366
2614,55,-126.75,1110.124268
2615,55,-126.5,989.28125
2616,55,-126.25,937.0128174
2617,55,-126,944.5910034
2618,55,-125.75,1011.559692
2619,55,-125.5,1082.534668
2620,55,-125.25,1147.343506
2621,55,-125,1033.297607
2622,55,-124.75,1074.812988
2623,55,-124.5,1086.992554
2624,55,-124.25,1036.823975
2625,55,-124,1018.137451
2626,55,-123.75,1044.795654
2627,55,-123.5,1019.866089
2628,55,-123.25,961.645874
2629,55,-123,787.8856201
2630,55,-122.75,887.156189
2631,55,-122.5,1265.303223
2632,55,-122.25,1343.779663
2633,55,-122,1220.869019
2634,55,-121.75,1154.249634
2635,55,-121.5,1194.141479
2636,55,-121.25,1245.318359
2637,55,-121,1096.440918
2638,55,-120.75,1050.843628
2639,55,-120.5,1014.063599
2640,55,-120.25,978.0788574
2641,55,-120,905.0964966
2642,55,-119.75,840.1038208
2643,55,-119.5,753.3925781
2644,55,-119.25,742.1020508
2645,55,-119,733.9658203
2646,55,-118.75,671.2075806
2647,55,-118.5,662.8925781
2648,55,-118.25,614.241333
2649,55,-118,622.5089111
2650,55,-117.75,672.2967529
2651,55,-117.5,739.3903809
2652,55,-117.25,723.3139648
2653,55,-117,665.9754028
2654,55,-116.75,711.6588135
2655,55,-116.5,734.8988647
2656,55,-116.25,685.1514893
2657,55,-116,692.8729858
2658,55,-115.75,739.5753174
2659,55,-115.5,757.4609985
2660,55,-115.25,704.8632813
2661,55,-115,848.7647705
2662,55,-114.75,826.2974854
2663,55,-114.5,676.5
2664,55,-114.25,627.0117798
2665,55,-114,602.2639771
2666,55,-113.75,625.4067383
2667,55,-113.5,636.3079834
2668,55,-113.25,632.0736694
2669,55,-113,619.4863281
2670,55,-112.75,600.494812
2671,55,-112.5,575.1921387
2672,55,-112.25,582.229248
2673,55,-112,633.2655029
2674,55,-111.75,624.8573608
2675,55,-111.5,628.0283813
2676,55,-111.25,659.815918
2677,55,-111,664.961731
2678,55,-110.75,676.9813843
2679,55,-110.5,676.7816772
2680,55,-110.25,683.7649536
2681,55,-110,697.1835327
2682,55,-109.75,659.4181519
2683,55,-109.5,631.3621216
2684,55,-109.25,632.4870605
2685,55,-109,600.9730225
2686,55,-108.75,533.1519775
2687,55,-108.5,495.4788818
2688,55,-108.25,439.7365417
2720,54.75,-132.25,102.8985062
2727,54.75,-130.5,224.9275208
2728,54.75,-130.25,224.9275208
2729,54.75,-130,779.8696899
2730,54.75,-129.75,779.8696899
2731,54.75,-129.5,958.5385742
2732,54.75,-129.25,1158.190186
2733,54.75,-129,1092.651245
2734,54.75,-128.75,680.7927856
2735,54.75,-128.5,1047.689819
2736,54.75,-128.25,844.2696533
2737,54.75,-128,1118.936646
2738,54.75,-127.75,1161.490112
2739,54.75,-127.5,1106.020874
2740,54.75,-127.25,1130.968018
2741,54.75,-127,933.5993652
2742,54.75,-126.75,1249.615356
2743,54.75,-126.5,1155.921631
2744,54.75,-126.25,905.3527222
2745,54.75,-126,849.9995728
2746,54.75,-125.75,1015.849304
2747,54.75,-125.5,1035.206055
2748,54.75,-125.25,1001.244629
2749,54.75,-125,852.3371582
2750,54.75,-124.75,819.1117554
2751,54.75,-124.5,911.4071655
2752,54.75,-124.25,919.4889526
2753,54.75,-124,901.3233643
2754,54.75,-123.75,969.5318604
2755,54.75,-123.5,1005.548157
2756,54.75,-123.25,932.5806274
2757,54.75,-123,872.6895752
2758,54.75,-122.75,831.2957153
2759,54.75,-122.5,879.567627
2760,54.75,-122.25,1015.071655
2761,54.75,-122,1255.588379
2762,54.75,-121.75,1314.0802
2763,54.75,-121.5,1373.773926
2764,54.75,-121.25,1280.737671
2765,54.75,-121,1167.198364
2766,54.75,-120.75,1206.988281
2767,54.75,-120.5,1162.601929
2768,54.75,-120.25,1160.385498
2769,54.75,-120,1030.715576
2770,54.75,-119.75,926.2647095
2771,54.75,-119.5,808.133667
2772,54.75,-119.25,812.2759399
2773,54.75,-119,809.9717407
2774,54.75,-118.75,746.6500244
2775,54.75,-118.5,707.7567749
2776,54.75,-118.25,737.960083
2777,54.75,-118,732.0043945
2778,54.75,-117.75,731.322998
2779,54.75,-117.5,747.2460938
2780,54.75,-117.25,737.2042236
2781,54.75,-117,726.3294067
2782,54.75,-116.75,770.4009399
2783,54.75,-116.5,825.5673218
2784,54.75,-116.25,912.5952759
2785,54.75,-116,965.2015991
2786,54.75,-115.75,1160.357178
2787,54.75,-115.5,1129.011597
2788,54.75,-115.25,1040.817993
2789,54.75,-115,933.1081543
2790,54.75,-114.75,831.4644165
2791,54.75,-114.5,682.9584961
2792,54.75,-114.25,619.7759399
2793,54.75,-114,620.0390015
2794,54.75,-113.75,677.6188965
2795,54.75,-113.5,653.1940918
2796,54.75,-113.25,596.8670044
2797,54.75,-113,594.1067505
2798,54.75,-112.75,588.4043579
2799,54.75,-112.5,583.6170044
2800,54.75,-112.25,583.3345337
2801,54.75,-112,557.3296509
2802,54.75,-111.75,577.7446899
2803,54.75,-111.5,616.4326172
2804,54.75,-111.25,671.980957
2805,54.75,-111,650.0352173
2806,54.75,-110.75,664.5639648
2807,54.75,-110.5,679.1908569
2808,54.75,-110.25,686.3939209
2809,54.75,-110,635.4227905
2810,54.75,-109.75,610.5706177
2811,54.75,-109.5,604.4121094
2812,54.75,-109.25,622.8370972
2813,54.75,-109,650.3302002
2814,54.75,-108.75,694.2148438
2815,54.75,-108.5,661.9555664
2816,54.75,-108.25,503.6578064
2857,54.5,-130,696.5552368
2858,54.5,-129.75,880.7236938
2859,54.5,-129.5,1086.920288
2860,54.5,-129.25,1191.296265
2861,54.5,-129,1213.389038
2862,54.5,-128.75,741.2537231
2863,54.5,-128.5,681.0721436
2864,54.5,-128.25,874.9017944
2865,54.5,-128,1082.578857
2866,54.5,-127.75,1155.297241
2867,54.5,-127.5,1229.435425
2868,54.5,-127.25,1145.448242
2869,54.5,-127,787.5988159
2870,54.5,-126.75,847.5396729
2871,54.5,-126.5,1079.808228
2872,54.5,-126.25,1048.212524
2873,54.5,-126,1124.033813
2874,54.5,-125.75,859.6911011
2875,54.5,-125.5,895.0045776
2876,54.5,-125.25,976.0303955
2877,54.5,-125,901.5196533
2878,54.5,-124.75,817.1787109
2879,54.5,-124.5,779.3746948
2880,54.5,-124.25,808.6080322
2881,54.5,-124,820.37677
2882,54.5,-123.75,869.9394531
2883,54.5,-123.5,878.3990479
2884,54.5,-123.25,882.5644531
2885,54.5,-123,854.4949951
2886,54.5,-122.75,844.1126099
2887,54.5,-122.5,861.4768066
2888,54.5,-122.25,923.0723267
2889,54.5,-122,1050.406494
2890,54.5,-121.75,1171.593506
2891,54.5,-121.5,1297.252686
2892,54.5,-121.25,1470.139893
2893,54.5,-121,1346.144287
2894,54.5,-120.75,1471.803833
2895,54.5,-120.5,1392.884277
2896,54.5,-120.25,1277.785278
2897,54.5,-120,1130.498169
2898,54.5,-119.75,1062.518311
2899,54.5,-119.5,1021.797058
2900,54.5,-119.25,1023.181335
2901,54.5,-119,1006.021851
2902,54.5,-118.75,878.6470337
2903,54.5,-118.5,823.0576172
2904,54.5,-118.25,811.0825195
2905,54.5,-118,834.2770386
2906,54.5,-117.75,848.5962524
2907,54.5,-117.5,820.9068604
2908,54.5,-117.25,791.0202637
2909,54.5,-117,755.1252441
2910,54.5,-116.75,771.3898315
2911,54.5,-116.5,802.1884155
2912,54.5,-116.25,929.6883545
2913,54.5,-116,1027.080322
2914,54.5,-115.75,1112.183838
2915,54.5,-115.5,1071.629883
2916,54.5,-115.25,1020.276855
2917,54.5,-115,880.9979858
2918,54.5,-114.75,805.2263794
2919,54.5,-114.5,677.317688
2920,54.5,-114.25,625.4578857
2921,54.5,-114,625.8516235
2922,54.5,-113.75,673.1233521
2923,54.5,-113.5,670.3800049
2924,54.5,-113.25,607.5612183
2925,54.5,-113,598.9951172
2926,54.5,-112.75,602.7127075
2927,54.5,-112.5,622.4530029
2928,54.5,-112.25,608.2833252
2929,54.5,-112,575.986145
2930,54.5,-111.75,581.4625854
2931,54.5,-111.5,604.6962891
2932,54.5,-111.25,627.859314
2933,54.5,-111,626.5120239
2934,54.5,-110.75,632.9754028
2935,54.5,-110.5,628.5546265
2936,54.5,-110.25,614.206543
2937,54.5,-110,577.7351074
2938,54.5,-109.75,594.3383789
2939,54.5,-109.5,626.3023682
2940,54.5,-109.25,640.2175903
2941,54.5,-109,665.0880737
2942,54.5,-108.75,682.5509033
2943,54.5,-108.5,622.0405884
2944,54.5,-108.25,508.5441895
2973,54.25,-133,160.0467834
2974,54.25,-132.75,160.0467834
2985,54.25,-130,491.1659241
2986,54.25,-129.75,646.7557373
2987,54.25,-129.5,703.130127
2988,54.25,-129.25,662.0344849
2989,54.25,-129,755.7900391
2990,54.25,-128.75,795.5448608
2991,54.25,-128.5,452.4046021
2992,54.25,-128.25,931.8024292
2993,54.25,-128,1105.787598
2994,54.25,-127.75,1158.432617
2995,54.25,-127.5,1149.307251
2996,54.25,-127.25,1072.691284
2997,54.25,-127,1069.457275
2998,54.25,-126.75,953.442627
2999,54.25,-126.5,990.3515625
3000,54.25,-126.25,1138.13208
3001,54.25,-126,1008.347534
3002,54.25,-125.75,939.034729
3003,54.25,-125.5,1030.884644
3004,54.25,-125.25,1069.592773
3005,54.25,-125,1084.029297
3006,54.25,-124.75,1066.588013
3007,54.25,-124.5,1004.122864
3008,54.25,-124.25,881.0726318
3009,54.25,-124,804.4129639
3010,54.25,-123.75,836.1404419
3011,54.25,-123.5,848.1862793
3012,54.25,-123.25,823.4141235
3013,54.25,-123,782.522522
3014,54.25,-122.75,774.9146118
3015,54.25,-122.5,768.9415283
3016,54.25,-122.25,824.635376
3017,54.25,-122,808.7501221
3018,54.25,-121.75,851.8704224
3019,54.25,-121.5,966.4304199
3020,54.25,-121.25,1075.528076
3021,54.25,-121,1219.692993
3022,54.25,-120.75,1494.844849
3023,54.25,-120.5,1673.006836
3024,54.25,-120.25,1663.992676
3025,54.25,-120,1559.051147
3026,54.25,-119.75,1455.400146
3027,54.25,-119.5,1401.630859
